survey,ageGroup,measure,value,index
96,6,3,68,4
96,7,3,71,4
96,8,3,272,4
96,1,6,20,4
96,2,6,17,4
96,3,6,13,4
96,4,6,84,4
96,5,6,258,4
96,6,6,357,4
96,7,6,438,4
96,8,6,2021,4
96,1,8,9,4
96,2,8,9,4
96,3,8,9,4
96,4,8,59,4
96,5,8,168,4
96,6,8,176,4
96,7,8,198,4
96,8,8,711,4
96,1,11,0,4
96,2,11,4,4
96,3,11,2,4
96,4,11,8,4
96,5,11,12,4
96,6,11,3,4
96,7,11,2,4
96,8,11,1,4
96,1,12,0,4
96,2,12,0,4
96,3,12,0,4
96,4,12,0,4
96,5,12,0,4
96,6,12,0,4
96,7,12,0,4
96,8,12,0,4
96,1,13,0,4
96,2,13,0,4
96,3,13,0,4
96,4,13,0,4
96,5,13,0,4
96,6,13,0,4
96,7,13,0,4
96,8,13,0,4
96,1,14,2,4
96,2,14,3,4
96,3,14,7,4
96,4,14,20,4
96,5,14,36,4
96,6,14,19,4
96,7,14,8,4
96,8,14,14,4
96,1,15,0,4
96,2,15,0,4
96,3,15,0,4
96,4,15,0,4
96,5,15,0,4
96,6,15,0,4
96,7,15,0,4
96,8,15,0,4
96,1,16,0,4
96,2,16,0,4
96,3,16,0,4
96,4,16,0,4
96,5,16,0,4
96,6,16,0,4
96,7,16,0,4
96,8,16,0,4
96,1,18,0,4
96,2,18,0,4
96,3,18,0,4
96,4,18,0,4
96,5,18,0,4
96,6,18,0,4
96,7,18,0,4
96,8,18,0,4
96,1,19,0,4
96,2,19,0,4
96,3,19,0,4
96,4,19,0,4
96,5,19,0,4
96,6,19,0,4
96,7,19,0,4
96,8,19,0,4
96,0,35,0.273973,4
96,0,36,0.278413,4
96,1,74,0,4
96,2,74,0,4
96,3,74,0,4
96,4,74,0,4
96,5,74,0,4
96,6,74,0,4
96,7,74,0,4
96,8,74,0,4
96,1,76,0.0101408,4
96,2,76,0.0177985,4
96,3,76,0.01917,4
96,4,76,0.0280957,4
96,5,76,0.0167084,4
96,6,76,0.003647,4
96,7,76,0.00126427,4
96,8,76,0.00102745,4
96,1,78,0.0507709,4
96,2,78,0.0983766,4
96,3,78,0.122817,4
96,4,78,0.226903,4
96,5,78,0.12181,4
96,6,78,0.0211922,4
96,7,78,0.00693603,4
96,8,78,0.00529779,4
97,1,0,28,4
97,2,0,15,4
97,3,0,27,4
97,4,0,73,4
97,5,0,113,4
97,6,0,108,4
97,7,0,105,4
97,8,0,492,4
97,1,1,10,4
97,2,1,8,4
97,3,1,15,4
97,4,1,45,4
97,5,1,92,4
97,6,1,105,4
97,7,1,103,4
97,8,1,485,4
97,1,3,6,4
97,2,3,5,4
97,3,3,10,4
97,4,3,28,4
97,5,3,72,4
97,6,3,66,4
97,7,3,73,4
97,8,3,272,4
97,1,6,17,4
97,2,6,14,4
97,3,6,24,4
97,4,6,72,4
97,5,6,240,4
97,6,6,390,4
97,7,6,427,4
97,8,6,2047,4
97,1,8,8,4
97,2,8,6,4
97,3,8,16,4
97,4,8,44,4
97,5,8,160,4
97,6,8,175,4
97,7,8,199,4
97,8,8,727,4
97,1,11,2,4
97,2,11,3,4
97,3,11,2,4
97,4,11,8,4
97,5,11,14,4
97,6,11,4,4
97,7,11,3,4
97,8,11,3,4
97,1,12,0,4
97,2,12,0,4
97,3,12,0,4
97,4,12,0,4
97,5,12,0,4
97,6,12,0,4
97,7,12,0,4
97,8,12,0,4
97,1,13,0,4
97,2,13,0,4
97,3,13,0,4
97,4,13,0,4
97,5,13,0,4
97,6,13,0,4
97,7,13,0,4
97,8,13,0,4
97,1,14,7,4
97,2,14,7,4
97,3,14,8,4
97,4,14,19,4
97,5,14,23,4
97,6,14,12,4
97,7,14,6,4
97,8,14,15,4
97,1,15,0,4
97,2,15,0,4
97,3,15,0,4
97,4,15,0,4
97,5,15,0,4
97,6,15,0,4
97,7,15,0,4
97,8,15,0,4
97,1,16,0,4
97,2,16,0,4
97,3,16,0,4
97,4,16,0,4
97,5,16,0,4
97,6,16,0,4
97,7,16,0,4
97,8,16,0,4
97,1,18,0,4
97,2,18,0,4
97,3,18,0,4
97,4,18,0,4
97,5,18,0,4
97,6,18,0,4
97,7,18,0,4
97,8,18,0,4
97,1,19,0,4
97,2,19,0,4
97,3,19,0,4
97,4,19,0,4
97,5,19,0,4
97,6,19,0,4
97,7,19,0,4
97,8,19,0,4
97,0,35,0.273973,4
97,0,36,0.276425,4
97,1,74,0,4
97,2,74,0,4
97,3,74,0,4
97,4,74,0,4
97,5,74,0,4
97,6,74,0,4
97,7,74,0,4
97,8,74,0,4
97,1,76,0.0472774,4
97,2,76,0.0288662,4
97,3,76,0.0391209,4
97,4,76,0.0236196,4
97,5,76,0.0150023,4
97,6,76,0.00312684,4
97,7,76,0.000927153,4
97,8,76,0.00149935,4
97,1,78,0.237216,4
97,2,78,0.163504,4
97,3,78,0.372516,4
97,4,78,0.185889,4
97,5,78,0.121415,4
97,6,78,0.0196948,4
97,7,78,0.00533086,4
97,8,78,0.00793061,4
98,1,0,26,4
98,2,0,14,4
98,3,0,24,4
98,4,0,72,4
98,5,0,123,4
98,6,0,104,4
98,7,0,110,4
98,8,0,489,4
98,1,1,8,4
98,2,1,8,4
98,3,1,10,4
98,4,1,51,4
98,5,1,96,4
98,6,1,99,4
98,7,1,106,4
98,8,1,482,4
98,1,3,4,4
98,2,3,5,4
98,3,3,5,4
98,4,3,38,4
98,5,3,78,4
98,6,3,68,4
98,7,3,73,4
98,8,3,275,4
98,1,6,12,4
98,2,6,14,4
98,3,6,14,4
98,4,6,90,4
98,5,6,261,4
98,6,6,379,4
98,7,6,442,4
98,8,6,2041,4
98,1,8,5,4
98,2,8,6,4
98,3,8,9,4
98,4,8,59,4
98,5,8,173,4
98,6,8,184,4
98,7,8,205,4
98,8,8,709,4
98,1,11,2,4
98,2,11,3,4
98,3,11,6,4
98,4,11,7,4
98,5,11,9,4
98,6,11,5,4
98,7,11,0,4
98,8,11,6,4
98,1,12,0,4
98,2,12,0,4
98,3,12,0,4
98,4,12,0,4
98,5,12,0,4
98,6,12,0,4
98,7,12,0,4
98,8,12,0,4
98,1,13,0,4
98,2,13,0,4
98,3,13,0,4
98,4,13,0,4
98,5,13,0,4
98,6,13,0,4
98,7,13,0,4
98,8,13,0,4
98,1,14,3,4
98,2,14,7,4
98,3,14,12,4
98,4,14,24,4
98,5,14,24,4
98,6,14,19,4
98,7,14,13,4
98,8,14,21,4
98,1,15,0,4
98,2,15,0,4
98,3,15,0,4
98,4,15,1,4
98,5,15,0,4
98,6,15,1,4
98,7,15,0,4
98,8,15,0,4
98,1,16,0,4
98,2,16,0,4
98,3,16,0,4
98,4,16,0,4
98,5,16,0,4
98,6,16,0,4
98,7,16,0,4
98,8,16,0,4
98,1,18,0,4
98,2,18,0,4
98,3,18,0,4
98,4,18,0,4
98,5,18,0,4
98,6,18,0,4
98,7,18,0,4
98,8,18,0,4
98,1,19,0,4
98,2,19,0,4
98,3,19,0,4
98,4,19,0,4
98,5,19,0,4
98,6,19,0,4
98,7,19,0,4
98,8,19,0,4
98,0,35,0.273973,4
98,0,36,0.275953,4
98,1,74,0,4
98,2,74,0,4
98,3,74,0,4
98,4,74,0,4
98,5,74,0,4
98,6,74,0.161679,4
98,7,74,0,4
98,8,74,0,4
98,1,76,0.0266807,4
98,2,76,0.0528682,4
98,3,76,0.035145,4
98,4,76,0.0328029,4
98,5,76,0.0120663,4
98,6,76,0.00536763,4
98,7,76,0.00203766,4
98,8,76,0.00192315,4
98,1,78,0.133863,4
98,2,78,0.300355,4
98,3,78,0.249333,4
98,4,78,0.275621,4
98,5,78,0.0921855,4
98,6,78,0.0329054,4
98,7,78,0.0113602,4
98,8,78,0.00992438,4
99,1,0,29,4
99,2,0,15,4
99,3,0,24,4
99,4,0,73,4
99,5,0,118,4
99,6,0,109,4
99,7,0,106,4
99,8,0,491,4
99,1,1,13,4
99,2,1,8,4
99,3,1,12,4
99,4,1,52,4
99,5,1,92,4
99,6,1,99,4
99,7,1,102,4
99,8,1,485,4
99,1,3,5,4
99,2,3,3,4
99,3,3,4,4
99,4,3,37,4
99,5,3,73,4
99,6,3,67,4
99,7,3,68,4
99,8,3,281,4
99,1,6,17,4
99,2,6,15,4
99,3,6,17,4
99,4,6,89,4
99,5,6,238,4
99,6,6,367,4
99,7,6,426,4
99,8,6,2020,4
99,1,8,7,4
99,2,8,5,4
99,3,8,7,4
99,4,8,58,4
99,5,8,158,4
99,6,8,182,4
99,7,8,194,4
99,8,8,741,4
99,1,11,1,4
99,2,11,2,4
99,3,11,4,4
99,4,11,8,4
99,5,11,10,4
99,6,11,3,4
99,7,11,1,4
99,8,11,5,4
99,1,12,0,4
99,2,12,0,4
99,3,12,0,4
99,4,12,0,4
99,5,12,0,4
99,6,12,0,4
99,7,12,0,4
99,8,12,0,4
99,1,13,0,4
99,2,13,0,4
99,3,13,0,4
99,4,13,1,4
99,5,13,0,4
99,6,13,0,4
99,7,13,0,4
99,8,13,0,4
99,1,14,2,4
99,2,14,6,4
99,3,14,5,4
99,4,14,24,4
99,5,14,25,4
99,6,14,12,4
99,7,14,11,4
99,8,14,16,4
99,1,15,1,4
99,2,15,0,4
99,3,15,0,4
99,4,15,1,4
99,5,15,0,4
99,6,15,0,4
99,7,15,0,4
99,8,15,0,4
99,1,16,0,4
99,2,16,0,4
99,3,16,0,4
99,4,16,0,4
99,5,16,0,4
99,6,16,0,4
99,7,16,0,4
99,8,16,0,4
99,1,18,0,4
99,2,18,0,4
99,3,18,0,4
99,4,18,0,4
99,5,18,0,4
99,6,18,0,4
99,7,18,0,4
99,8,18,0,4
99,1,19,0,4
99,2,19,0,4
99,3,19,0,4
99,4,19,0,4
99,5,19,0,4
99,6,19,0,4
99,7,19,0,4
99,8,19,0,4
99,0,35,0.273973,4
99,0,36,0.275834,4
99,1,74,0,4
99,2,74,0,4
99,3,74,0,4
99,4,74,0.143482,4
99,5,74,0,4
99,6,74,0,4
99,7,74,0,4
99,8,74,0,4
99,1,76,0.0357398,4
99,2,76,0.0283923,4
99,3,76,0.0247527,4
99,4,76,0.0417116,4
99,5,76,0.0127195,4
99,6,76,0.00323,4
99,7,76,0.00149688,4
99,8,76,0.00149069,4
99,1,78,0.177886,4
99,2,78,0.162627,4
99,3,78,0.206563,4
99,4,78,0.338662,4
99,5,78,0.102553,4
99,6,78,0.0198957,4
99,7,78,0.00841425,4
99,8,78,0.00784057,4
100,1,0,26,4
100,2,0,14,4
100,3,0,25,4
100,4,0,74,4
100,5,0,114,4
100,6,0,111,4
100,7,0,104,4
100,8,0,494,4
100,1,1,12,4
100,2,1,8,4
100,3,1,10,4
100,4,1,47,4
100,5,1,98,4
100,6,1,101,4
100,7,1,101,4
100,8,1,481,4
100,1,3,8,4
100,2,3,5,4
100,3,3,9,4
100,4,3,38,4
100,5,3,81,4
100,6,3,73,4
100,7,3,66,4
100,8,3,285,4
100,1,6,20,4
100,2,6,14,4
100,3,6,16,4
100,4,6,78,4
100,5,6,244,4
100,6,6,379,4
100,7,6,413,4
100,8,6,2071,4
100,1,8,11,4
100,2,8,7,4
100,3,8,13,4
100,4,8,57,4
100,5,8,167,4
100,6,8,192,4
100,7,8,189,4
100,8,8,773,4
100,1,11,2,4
100,2,11,4,4
100,3,11,5,4
100,4,11,8,4
100,5,11,11,4
100,6,11,3,4
100,7,11,1,4
100,8,11,4,4
100,1,12,0,4
100,2,12,0,4
100,3,12,0,4
100,4,12,0,4
100,5,12,0,4
100,6,12,0,4
100,7,12,0,4
100,8,12,1,4
100,1,13,0,4
100,2,13,0,4
100,3,13,0,4
100,4,13,0,4
100,5,13,0,4
100,6,13,0,4
100,7,13,0,4
100,8,13,0,4
100,1,14,7,4
100,2,14,6,4
100,3,14,11,4
100,4,14,23,4
100,5,14,31,4
100,6,14,14,4
100,7,14,7,4
100,8,14,23,4
100,1,15,0,4
100,2,15,0,4
100,3,15,1,4
100,4,15,0,4
100,5,15,0,4
100,6,15,0,4
100,7,15,0,4
100,8,15,0,4
100,1,16,0,4
100,2,16,0,4
100,3,16,0,4
100,4,16,0,4
100,5,16,0,4
100,6,16,0,4
100,7,16,0,4
100,8,16,0,4
100,1,18,0,4
100,2,18,0,4
100,3,18,0,4
100,4,18,0,4
100,5,18,0,4
100,6,18,0,4
100,7,18,0,4
100,8,18,0,4
100,1,19,0,4
100,2,19,0,4
100,3,19,0,4
100,4,19,0,4
100,5,19,0,4
100,6,19,0,4
100,7,19,0,4
100,8,19,0,4
100,0,35,0.273973,4
100,0,36,0.276345,4
100,1,74,0.131064,4
100,2,74,0,4
100,3,74,0,4
100,4,74,0,4
100,5,74,0,4
100,6,74,0,4
100,7,74,0,4
100,8,74,0,4
100,1,76,0.0504995,4
100,2,76,0.0473434,4
100,3,76,0.0362389,4
100,4,76,0.0418056,4
100,5,76,0.0151091,4
100,6,76,0.00283676,4
100,7,76,0.00120117,4
100,8,76,0.00228929,4
100,1,78,0.253406,4
100,2,78,0.297774,4
100,3,78,0.245978,4
100,4,78,0.349273,4
100,5,78,0.109747,4
100,6,78,0.0162794,4
100,7,78,0.00654702,4
100,8,78,0.0120402,4
101,1,0,28,4
101,2,0,16,4
101,3,0,29,4
101,4,0,79,4
101,5,0,115,4
101,6,0,107,4
101,7,0,103,4
101,8,0,491,4
101,1,1,10,4
101,2,1,10,4
101,3,1,15,4
101,4,1,49,4
101,5,1,101,4
101,6,1,100,4
101,7,1,101,4
101,8,1,480,4
101,1,3,7,4
101,2,3,3,4
101,3,3,9,4
101,4,3,36,4
101,5,3,87,4
101,6,3,72,4
101,7,3,75,4
101,8,3,269,4
101,1,6,16,4
101,2,6,16,4
101,3,6,21,4
101,4,6,90,4
101,5,6,250,4
101,6,6,396,4
101,7,6,400,4
101,8,6,2119,4
101,1,8,9,4
101,2,8,5,4
101,3,8,13,4
101,4,8,59,4
101,5,8,171,4
101,6,8,191,4
101,7,8,182,4
101,8,8,758,4
101,1,11,0,4
101,2,11,3,4
101,3,11,2,4
101,4,11,5,4
101,5,11,9,4
101,6,11,3,4
101,7,11,2,4
101,8,11,7,4
101,1,12,0,4
101,2,12,0,4
101,3,12,0,4
101,4,12,0,4
101,5,12,1,4
101,6,12,0,4
101,7,12,0,4
101,8,12,0,4
101,1,13,0,4
101,2,13,0,4
101,3,13,0,4
101,4,13,0,4
101,5,13,0,4
101,6,13,0,4
101,7,13,0,4
101,8,13,0,4
101,1,14,1,4
101,2,14,3,4
101,3,14,8,4
101,4,14,18,4
101,5,14,28,4
101,6,14,17,4
101,7,14,7,4
101,8,14,30,4
101,1,15,0,4
101,2,15,0,4
101,3,15,1,4
101,4,15,1,4
101,5,15,0,4
101,6,15,0,4
101,7,15,0,4
101,8,15,0,4
101,1,16,0,4
101,2,16,0,4
101,3,16,0,4
101,4,16,0,4
101,5,16,0,4
101,6,16,0,4
101,7,16,0,4
101,8,16,0,4
101,1,18,0,4
101,2,18,0,4
101,3,18,0,4
101,4,18,0,4
101,5,18,0,4
101,6,18,0,4
101,7,18,0,4
101,8,18,0,4
101,1,19,0,4
101,2,19,0,4
101,3,19,0,4
101,4,19,0,4
101,5,19,0,4
101,6,19,0,4
101,7,19,0,4
101,8,19,0,4
101,0,35,0.273973,4
101,0,36,0.277471,4
101,1,74,0,4
101,2,74,0,4
101,3,74,0.0973615,4
101,4,74,0.102664,4
101,5,74,0,4
101,6,74,0,4
101,7,74,0,4
101,8,74,0,4
101,1,76,0.0183996,4
101,2,76,0.00868246,4
101,3,76,0.0395952,4
101,4,76,0.0283865,4
101,5,76,0.0173663,4
101,6,76,0.00363109,4
101,7,76,0.00157217,4
101,8,76,0.00264431,4
101,1,78,0.0929311,4
101,2,78,0.0601309,4
101,3,78,0.315525,4
101,4,78,0.219039,4
101,5,78,0.125956,4
101,6,78,0.0222637,4
101,7,78,0.00853414,4
101,8,78,0.0138198,4
102,1,0,29,4
102,2,0,16,4
102,3,0,28,4
102,4,0,65,4
102,5,0,114,4
102,6,0,107,4
102,7,0,105,4
102,8,0,496,4
102,1,1,8,4
102,2,1,12,4
102,3,1,17,4
102,4,1,40,4
102,5,1,100,4
102,6,1,102,4
102,7,1,100,4
102,8,1,481,4
102,1,3,5,4
102,2,3,6,4
102,3,3,10,4
102,4,3,28,4
102,5,3,77,4
102,6,3,70,4
102,7,3,72,4
102,8,3,274,4
102,1,6,11,4
102,2,6,24,4
102,3,6,23,4
102,4,6,75,4
102,5,6,251,4
102,6,6,373,4
102,7,6,417,4
102,8,6,2156,4
102,1,8,7,4
102,2,8,11,4
102,3,8,14,4
102,4,8,49,4
102,5,8,157,4
102,6,8,188,4
102,7,8,188,4
102,8,8,787,4
102,1,11,0,4
102,2,11,1,4
102,3,11,5,4
102,4,11,17,4
102,5,11,11,4
102,6,11,2,4
102,7,11,2,4
102,8,11,1,4
102,1,12,0,4
102,2,12,0,4
102,3,12,0,4
102,4,12,0,4
102,5,12,1,4
102,6,12,0,4
102,7,12,0,4
102,8,12,0,4
102,1,13,0,4
102,2,13,0,4
102,3,13,0,4
102,4,13,0,4
102,5,13,0,4
102,6,13,0,4
102,7,13,0,4
102,8,13,0,4
102,1,14,2,4
102,2,14,7,4
102,3,14,11,4
102,4,14,28,4
102,5,14,24,4
102,6,14,16,4
102,7,14,7,4
102,8,14,11,4
102,1,15,0,4
102,2,15,0,4
102,3,15,0,4
102,4,15,0,4
102,5,15,0,4
102,6,15,0,4
102,7,15,0,4
102,8,15,0,4
102,1,16,0,4
102,2,16,0,4
102,3,16,0,4
102,4,16,0,4
102,5,16,0,4
102,6,16,0,4
102,7,16,0,4
102,8,16,0,4
102,1,18,0,4
102,2,18,0,4
102,3,18,0,4
102,4,18,0,4
102,5,18,0,4
102,6,18,0,4
102,7,18,0,4
102,8,18,0,4
102,1,19,0,4
102,2,19,0,4
102,3,19,0,4
102,4,19,0,4
102,5,19,0,4
102,6,19,0,4
102,7,19,0,4
102,8,19,0,4
102,0,35,0.273973,4
102,0,36,0.273639,4
102,1,74,0,4
102,2,74,0,4
102,3,74,0,4
102,4,74,0.101507,4
102,5,74,0,4
102,6,74,0,4
102,7,74,0,4
102,8,74,0,4
102,1,76,0.0147113,4
102,2,76,0.0265016,4
102,3,76,0.0373845,4
102,4,76,0.0409077,4
102,5,76,0.0140193,4
102,6,76,0.00335194,4
102,7,76,0.00134432,4
102,8,76,0.00104249,4
102,1,78,0.0738706,4
102,2,78,0.164162,4
102,3,78,0.256286,4
102,4,78,0.291772,4
102,5,78,0.113501,4
102,6,78,0.0207415,4
102,7,78,0.00750321,4
102,8,78,0.00537074,4
103,1,0,29,4
103,2,0,17,4
103,3,0,28,4
103,4,0,76,4
103,5,0,121,4
103,6,0,106,4
103,7,0,106,4
103,8,0,492,4
103,1,1,10,4
103,2,1,9,4
103,3,1,17,4
103,4,1,44,4
103,5,1,105,4
103,6,1,99,4
103,7,1,101,4
103,8,1,484,4
103,1,3,6,4
103,2,3,7,4
103,3,3,10,4
103,4,3,34,4
103,5,3,86,4
103,6,3,77,4
103,7,3,69,4
103,8,3,275,4
103,1,6,12,4
103,2,6,20,4
103,3,6,28,4
103,4,6,79,4
103,5,6,270,4
103,6,6,375,4
103,7,6,422,4
103,8,6,2161,4
103,1,8,6,4
103,2,8,16,4
103,3,8,12,4
103,4,8,55,4
103,5,8,174,4
103,6,8,184,4
103,7,8,183,4
103,8,8,795,4
103,1,11,0,4
103,2,11,0,4
103,3,11,3,4
103,4,11,8,4
103,5,11,7,4
103,6,11,3,4
103,7,11,0,4
103,8,11,4,4
103,1,12,0,4
103,2,12,0,4
103,3,12,0,4
103,4,12,0,4
103,5,12,0,4
103,6,12,0,4
103,7,12,0,4
103,8,12,0,4
103,1,13,0,4
103,2,13,0,4
103,3,13,0,4
103,4,13,0,4
103,5,13,0,4
103,6,13,0,4
103,7,13,0,4
103,8,13,0,4
103,1,14,3,4
103,2,14,4,4
103,3,14,10,4
103,4,14,22,4
103,5,14,29,4
103,6,14,14,4
103,7,14,7,4
103,8,14,24,4
103,1,15,0,4
103,2,15,0,4
103,3,15,0,4
103,4,15,0,4
103,5,15,0,4
103,6,15,0,4
103,7,15,0,4
103,8,15,0,4
103,1,16,0,4
103,2,16,0,4
103,3,16,0,4
103,4,16,0,4
103,5,16,0,4
103,6,16,0,4
103,7,16,0,4
103,8,16,0,4
103,1,18,0,4
103,2,18,0,4
103,3,18,0,4
103,4,18,0,4
103,5,18,0,4
103,6,18,0,4
103,7,18,0,4
103,8,18,0,4
103,1,19,0,4
103,2,19,0,4
103,3,19,0,4
103,4,19,0,4
103,5,19,0,4
103,6,19,0,4
103,7,19,0,4
103,8,19,0,4
103,0,35,0.273973,4
103,0,36,0.275717,4
103,1,74,0,4
103,2,74,0,4
103,3,74,0,4
103,4,74,0,4
103,5,74,0,4
103,6,74,0,4
103,7,74,0,4
103,8,74,0,4
103,1,76,0.019465,4
103,2,76,0.0196266,4
103,3,76,0.02528,4
103,4,76,0.0264697,4
103,5,76,0.0144086,4
103,6,76,0.00351463,4
103,7,76,0.00119901,4
103,8,76,0.00224448,4
103,1,78,0.0969132,4
103,2,78,0.130284,4
103,3,78,0.169379,4
103,4,78,0.174024,4
103,5,78,0.101808,4
103,6,78,0.0239692,4
103,7,78,0.00663991,4
103,8,78,0.0118528,4
104,1,0,30,4
104,2,0,15,4
104,3,0,24,4
104,4,0,73,4
104,5,0,119,4
104,6,0,107,4
104,7,0,104,4
104,8,0,492,4
104,1,1,13,4
104,2,1,9,4
104,3,1,12,4
104,4,1,49,4
104,5,1,100,4
104,6,1,101,4
104,7,1,99,4
104,8,1,483,4
104,1,3,6,4
104,2,3,5,4
104,3,3,7,4
104,4,3,36,4
104,5,3,79,4
104,6,3,75,4
104,7,3,68,4
104,8,3,276,4
104,1,6,23,4
104,2,6,16,4
104,3,6,19,4
104,4,6,95,4
104,5,6,269,4
104,6,6,363,4
104,7,6,430,4
104,8,6,2161,4
104,1,8,7,4
104,2,8,8,4
104,3,8,9,4
104,4,8,66,4
104,5,8,173,4
104,6,8,187,4
104,7,8,173,4
104,8,8,786,4
104,1,11,1,4
104,2,11,1,4
104,3,11,8,4
104,4,11,11,4
104,5,11,7,4
104,6,11,4,4
104,7,11,1,4
104,8,11,5,4
104,1,12,0,4
104,2,12,0,4
104,3,12,0,4
104,4,12,0,4
104,5,12,0,4
104,6,12,0,4
104,7,12,0,4
104,8,12,0,4
104,1,13,0,4
104,2,13,0,4
104,3,13,0,4
104,4,13,0,4
104,5,13,0,4
104,6,13,0,4
104,7,13,0,4
104,8,13,0,4
104,1,14,3,4
104,2,14,2,4
104,3,14,14,4
104,4,14,29,4
104,5,14,21,4
104,6,14,21,4
104,7,14,6,4
104,8,14,24,4
104,1,15,0,4
104,2,15,0,4
104,3,15,0,4
104,4,15,1,4
104,5,15,0,4
104,6,15,0,4
104,7,15,0,4
104,8,15,0,4
104,1,16,0,4
104,2,16,0,4
104,3,16,0,4
104,4,16,0,4
104,5,16,0,4
104,6,16,0,4
104,7,16,0,4
104,8,16,0,4
104,1,18,0,4
104,2,18,1,4
104,3,18,0,4
104,4,18,0,4
104,5,18,0,4
104,6,18,0,4
104,7,18,0,4
104,8,18,0,4
104,1,19,0,4
104,2,19,0,4
104,3,19,0,4
104,4,19,0,4
104,5,19,0,4
104,6,19,0,4
104,7,19,0,4
104,8,19,0,4
104,0,35,0.273973,4
104,0,36,0.282028,4
104,1,74,0,4
104,2,74,0,4
104,3,74,0,4
104,4,74,0,4
104,5,74,0,4
104,6,74,0,4
104,7,74,0,4
104,8,74,0,4
104,1,76,0.0163925,4
104,2,76,0.00515264,4
104,3,76,0.0324508,4
104,4,76,0.0375103,4
104,5,76,0.0116463,4
104,6,76,0.00485053,4
104,7,76,0.000865118,4
104,8,76,0.00244454,4
104,1,78,0.0825352,4
104,2,78,0.0466229,4
104,3,78,0.181159,4
104,4,78,0.299694,4
104,5,78,0.0804055,4
104,6,78,0.0302453,4
104,7,78,0.00488727,4
104,8,78,0.0128509,4
105,1,0,27,4
105,2,0,17,4
105,3,0,29,4
105,4,0,72,4
105,5,0,116,4
105,6,0,106,4
105,7,0,103,4
105,8,0,492,4
105,1,1,14,4
105,2,1,10,4
105,3,1,14,4
105,4,1,52,4
105,5,1,101,4
105,6,1,101,4
105,7,1,97,4
105,8,1,482,4
105,1,3,6,4
105,2,3,7,4
105,3,3,9,4
105,4,3,41,4
105,5,3,76,4
105,6,3,76,4
105,7,3,67,4
105,8,3,285,4
105,1,6,24,4
105,2,6,21,4
105,3,6,28,4
105,4,6,100,4
105,5,6,270,4
105,6,6,353,4
105,7,6,401,4
105,8,6,2182,4
105,1,8,7,4
105,2,8,11,4
105,3,8,13,4
105,4,8,69,4
105,5,8,174,4
105,6,8,189,4
105,7,8,180,4
105,8,8,768,4
105,1,11,0,4
105,2,11,2,4
105,3,11,0,4
105,4,11,10,4
105,5,11,10,4
105,6,11,6,4
105,7,11,3,4
105,8,11,4,4
105,1,12,0,4
105,2,12,0,4
105,3,12,1,4
105,4,12,1,4
105,5,12,0,4
105,6,12,0,4
105,7,12,0,4
105,8,12,0,4
105,1,13,1,4
105,2,13,0,4
105,3,13,0,4
105,4,13,1,4
105,5,13,0,4
105,6,13,0,4
105,7,13,0,4
105,8,13,0,4
105,1,14,3,4
105,2,14,6,4
105,3,14,3,4
105,4,14,25,4
105,5,14,24,4
105,6,14,15,4
105,7,14,7,4
105,8,14,25,4
105,1,15,1,4
105,2,15,0,4
105,3,15,1,4
105,4,15,0,4
105,5,15,1,4
105,6,15,0,4
105,7,15,0,4
105,8,15,0,4
105,1,16,0,4
105,2,16,0,4
105,3,16,0,4
105,4,16,0,4
105,5,16,0,4
105,6,16,0,4
105,7,16,0,4
105,8,16,0,4
105,1,18,0,4
105,2,18,0,4
105,3,18,0,4
105,4,18,0,4
105,5,18,0,4
105,6,18,0,4
105,7,18,0,4
105,8,18,0,4
105,1,19,0,4
105,2,19,0,4
105,3,19,0,4
105,4,19,0,4
105,5,19,0,4
105,6,19,0,4
105,7,19,0,4
105,8,19,0,4
105,0,35,0.273973,4
105,0,36,0.283964,4
105,1,74,0.134809,4
105,2,74,0,4
105,3,74,0.100797,4
105,4,74,0.0836791,4
105,5,74,0.0702969,4
105,6,74,0,4
105,7,74,0,4
105,8,74,0,4
105,1,76,0.0366499,4
105,2,76,0.0352245,4
105,3,76,0.0160679,4
105,4,76,0.0350357,4
105,5,76,0.0120391,4
105,6,76,0.00316663,4
105,7,76,0.00112291,4
105,8,76,0.00218283,4
105,1,78,0.183816,4
105,2,78,0.196074,4
105,3,78,0.130809,4
105,4,78,0.314015,4
105,5,78,0.0930598,4
105,6,78,0.0187789,4
105,7,78,0.00619639,4
105,8,78,0.0115078,4
106,1,0,29,4
106,2,0,9,4
106,3,0,26,4
106,4,0,74,4
106,5,0,116,4
106,6,0,106,4
106,7,0,102,4
106,8,0,492,4
106,1,1,12,4
106,2,1,4,4
106,3,1,14,4
106,4,1,46,4
106,5,1,98,4
106,6,1,102,4
106,7,1,96,4
106,8,1,480,4
106,1,3,6,4
106,2,3,3,4
106,3,3,8,4
106,4,3,35,4
106,5,3,78,4
106,6,3,81,4
106,7,3,66,4
106,8,3,276,4
106,1,6,21,4
106,2,6,10,4
106,3,6,22,4
106,4,6,96,4
106,5,6,268,4
106,6,6,350,4
106,7,6,389,4
106,8,6,2140,4
106,1,8,9,4
106,2,8,6,4
106,3,8,12,4
106,4,8,62,4
106,5,8,171,4
106,6,8,182,4
106,7,8,172,4
106,8,8,761,4
106,1,11,1,4
106,2,11,6,4
106,3,11,4,4
106,4,11,9,4
106,5,11,11,4
106,6,11,7,4
106,7,11,3,4
106,8,11,6,4
106,1,12,0,4
